time,mag,place
2022-04-14T00:47:05.167Z,1.20,"29 km SE of Mina, Nevada"
2022-04-14T00:36:49.820Z,1.66,"2km NNW of The Geysers, CA"
2022-04-14T00:34:11.490Z,0.39,"3km SE of The Geysers, CA"
2022-04-14T00:28:39.030Z,0.74,"31km NNW of Searles Valley, CA"
2022-04-14T00:23:34.060Z,0.85,"7km NW of The Geysers, CA"
2022-04-14T00:15:01.034Z,5.00,"136 km WNW of Naha, Japan"
2022-04-14T00:12:11.025Z,2.80,"22 km E of Talkeetna, Alaska"
2022-04-14T00:07:32.554Z,1.10,"39 km NNE of Chickaloon, Alaska"
2022-04-14T00:01:27.196Z,0.80,"20 km N of Indian Springs, Nevada"
2022-04-14T00:01:16.600Z,1.51,"45 km SW of Atka, Alaska"
2022-04-14T00:01:10.444Z,1.80,"25 km ESE of Skwentna, Alaska"
2022-04-13T23:59:12.312Z,1.00,"22 km W of Sitka, Alaska"
2022-04-13T23:55:39.161Z,1.40,"50 km S of Glacier View, Alaska"
2022-04-13T23:53:19.081Z,1.10,"41 km W of Cantwell, Alaska"
2022-04-13T23:48:43.297Z,1.90,"54 km NW of Toyah, Texas"
2022-04-13T23:48:39.590Z,1.37,"11 km E of Crowder, Oklahoma"
2022-04-13T23:44:10.660Z,1.20,"30 km SE of Mina, Nevada"
2022-04-13T23:41:57.100Z,0.12,"21km ESE of Ridgecrest, CA"
2022-04-13T23:36:00.840Z,0.75,"8km NW of The Geysers, CA"
2022-04-13T23:35:41.510Z,0.85,"7km WNW of Cobb, CA"
2022-04-13T23:27:50.610Z,1.24,"9km ENE of Ridgecrest, CA"
2022-04-13T23:25:48.700Z,2.23,"2 km SSE of Maria Antonia, Puerto Rico"
2022-04-13T23:23:29.070Z,0.36,"7 km N of West Yellowstone, Montana"
2022-04-13T23:23:10.870Z,2.24,"2 km S of Pāhala, Hawaii"
2022-04-13T23:21:36.220Z,0.73,"7km SSE of Parkfield, CA"
2022-04-13T23:17:46.240Z,1.90,Puerto Rico region
2022-04-13T23:17:36.279Z,1.60,"89 km NW of Yakutat, Alaska"
2022-04-13T23:17:11.429Z,0.90,"38 km SSW of Glacier View, Alaska"
2022-04-13T23:12:15.930Z,1.81,"2 km W of Pāhala, Hawaii"
2022-04-13T23:11:52.276Z,-0.30,"48 km NNW of Pahrump, Nevada"
2022-04-13T23:07:13.923Z,1.20,Southern Alaska
2022-04-13T23:04:54.664Z,0.90,"12 km ENE of Fox, Alaska"
2022-04-13T23:02:13.980Z,2.43,"6 km S of Pāhala, Hawaii"
2022-04-13T22:56:37.342Z,4.30,Guatemala
2022-04-13T22:50:36.434Z,1.40,"35 km WNW of Central, Alaska"
2022-04-13T22:49:35.280Z,0.88,"18km ESE of Anza, CA"
2022-04-13T22:34:19.296Z,1.10,"25 km W of Anchor Point, Alaska"
2022-04-13T22:28:24.420Z,2.52,"6 km SW of Guánica, Puerto Rico"
2022-04-13T22:18:22.390Z,1.04,"6km SW of Clayton, CA"
2022-04-13T22:16:34.158Z,1.00,"31 km WNW of Ester, Alaska"
2022-04-13T22:13:54.663Z,1.50,"5 km S of Houston, Alaska"
2022-04-13T22:09:52.425Z,2.00,"29 km NW of Valdez, Alaska"
2022-04-13T22:02:26.520Z,0.93,"6km NW of The Geysers, CA"
2022-04-13T21:51:48.037Z,4.70,"195 km SSW of Boyolangu, Indonesia"
2022-04-13T21:44:35.689Z,4.70,"269 km ESE of Tadine, New Caledonia"
2022-04-13T21:43:16.813Z,2.00,"52 km NW of Toyah, Texas"
2022-04-13T21:41:55.390Z,2.11,"8 km ENE of Pāhala, Hawaii"
2022-04-13T21:37:53.770Z,0.85,"6km WNW of Cobb, CA"
2022-04-13T21:36:06.422Z,1.50,"42 km WNW of Anchor Point, Alaska"
2022-04-13T21:35:07.720Z,1.14,"2km NNE of The Geysers, CA"
2022-04-13T21:32:28.580Z,2.07,"3 km S of Pāhala, Hawaii"
2022-04-13T21:32:16.787Z,1.20,"67 km W of Cantwell, Alaska"
2022-04-13T21:26:21.027Z,2.50,"55 km S of Whites City, New Mexico"
2022-04-13T21:26:20.924Z,2.60,"56 km S of Whites City, New Mexico"
2022-04-13T21:23:44.460Z,1.10,"53 km SSE of Denali National Park, Alaska"
2022-04-13T21:16:22.370Z,0.47,"8km W of Cobb, CA"
2022-04-13T21:13:47.010Z,2.01,"13 km SSW of Princeton, Canada"
2022-04-13T21:12:00.500Z,0.51,"8km WNW of Cobb, CA"
2022-04-13T21:09:54.638Z,1.90,"50 km ENE of Pedro Bay, Alaska"
2022-04-13T21:02:59.482Z,2.20,"64 km SE of King Salmon, Alaska"
2022-04-13T21:00:49.913Z,2.10,"28 km SSE of Cantwell, Alaska"
2022-04-13T20:52:23.110Z,0.86,"9km WNW of The Geysers, CA"
2022-04-13T20:42:45.937Z,1.40,"15 km SSW of Susitna, Alaska"
2022-04-13T20:30:12.150Z,1.22,"8km W of Cobb, CA"
2022-04-13T20:28:59.900Z,0.23,"7 km N of West Yellowstone, Montana"
2022-04-13T20:22:39.950Z,2.28,"2 km S of Pāhala, Hawaii"
2022-04-13T20:21:21.100Z,0.64,"7km WNW of Cobb, CA"
2022-04-13T20:20:54.790Z,2.23,"7km W of Cobb, CA"
2022-04-13T20:19:54.132Z,1.10,"45 km N of Valdez, Alaska"
2022-04-13T20:19:22.069Z,4.80,"137 km WNW of Naha, Japan"
2022-04-13T20:11:14.930Z,1.12,"17km ESE of Julian, CA"
2022-04-13T20:10:33.190Z,2.17,"14 km SSE of Fern Forest, Hawaii"
2022-04-13T20:10:22.650Z,1.33,"20km ENE of Arvin, CA"
2022-04-13T20:01:35.050Z,0.73,"5km SSE of Idyllwild, CA"
2022-04-13T19:58:22.495Z,1.10,"22 km NNW of Chase, Alaska"
2022-04-13T19:56:19.570Z,1.56,Oregon
2022-04-13T19:51:31.700Z,1.04,"2km SE of Home Gardens, CA"
2022-04-13T19:49:58.931Z,1.30,"55 km NNE of Chase, Alaska"
2022-04-13T19:47:21.239Z,1.40,"42 km NNW of Petersville, Alaska"
2022-04-13T19:41:21.878Z,1.50,"46 km WNW of Anchor Point, Alaska"
2022-04-13T19:35:50.656Z,4.80,"28 km SSW of Tympáki, Greece"
2022-04-13T19:30:04.508Z,1.10,"5 km SSW of Badger, Alaska"
2022-04-13T19:24:57.050Z,1.40,"34km N of Searles Valley, CA"
2022-04-13T19:17:07.046Z,1.90,"53 km NW of Toyah, Texas"
2022-04-13T19:13:01.444Z,5.30,Southwest Indian Ridge
2022-04-13T19:06:12.965Z,1.10,"22 km WSW of Denali Park, Alaska"
2022-04-13T19:02:07.770Z,1.92,"6 km E of Butte, Montana"
2022-04-13T18:52:26.300Z,1.55,"1km NNE of Hollywood, CA"
2022-04-13T18:51:14.047Z,2.10,"54 km NW of Toyah, Texas"
2022-04-13T18:50:57.380Z,1.39,"Rat Islands, Aleutian Islands, Alaska"
2022-04-13T18:50:46.840Z,1.97,"1 km S of Maria Antonia, Puerto Rico"
2022-04-13T18:34:14.050Z,2.22,"22km SSE of Willow Creek, CA"
2022-04-13T18:30:07.740Z,1.69,"8km S of Mojave, CA"
2022-04-13T18:23:26.800Z,2.38,"3 km SW of Pāhala, Hawaii"
2022-04-13T18:21:27.670Z,1.71,"11 km E of Pāhala, Hawaii"
2022-04-13T18:07:01.598Z,1.20,"22 km NE of Point Possession, Alaska"
2022-04-13T18:06:10.570Z,1.85,"47 km NNW of Neah Bay, Washington"
2022-04-13T17:59:37.540Z,1.62,"8 km E of Pāhala, Hawaii"
2022-04-13T17:58:54.180Z,0.73,"14 km NNE of Ashford, Washington"
2022-04-13T17:53:07.980Z,0.40,"13km NE of Little Lake, CA"
2022-04-13T17:51:44.170Z,2.35,"14km NNE of Shingletown, CA"
2022-04-13T17:48:16.090Z,1.89,"12km NNW of Healdsburg, CA"
2022-04-13T17:43:34.380Z,1.50,"54 km SSE of Denali National Park, Alaska"
2022-04-13T17:40:15.932Z,-0.30,"50 km ESE of Beatty, Nevada"
2022-04-13T17:38:28.690Z,2.13,"8 km ESE of Pāhala, Hawaii"
2022-04-13T17:37:12.590Z,1.10,"10 km NNW of Beluga, Alaska"
2022-04-13T17:21:55.970Z,-0.20,"49 km ESE of Beatty, Nevada"
2022-04-13T17:19:39.260Z,0.83,"16km W of Searles Valley, CA"
2022-04-13T17:14:58.046Z,1.00,"28 km NNE of Indian Springs, Nevada"
2022-04-13T17:11:19.030Z,0.36,"2km NNW of The Geysers, CA"
2022-04-13T17:08:28.090Z,0.85,"8km NW of The Geysers, CA"
2022-04-13T17:04:53.435Z,1.50,"83 km SW of Nanwalek, Alaska"
2022-04-13T16:58:49.774Z,0.90,"41 km NNE of Indian Springs, Nevada"
2022-04-13T16:56:48.310Z,1.99,"8 km ENE of Pāhala, Hawaii"
2022-04-13T16:51:20.194Z,1.40,"45 km NE of Whittier, Alaska"
2022-04-13T16:41:45.890Z,1.60,"3km NNW of Pinnacles, CA"
2022-04-13T16:40:10.510Z,1.30,"9 km WSW of Townsend, Montana"
2022-04-13T16:39:26.420Z,1.84,"8 km NE of Pāhala, Hawaii"
2022-04-13T16:39:12.748Z,1.70,"47 km SW of Skwentna, Alaska"
2022-04-13T16:38:31.900Z,2.30,"59 km S of Whites City, New Mexico"
2022-04-13T16:31:56.940Z,0.85,"6km WNW of Cobb, CA"
2022-04-13T16:30:09.370Z,0.87,"8km NNE of Nuevo, CA"
2022-04-13T16:24:48.520Z,2.19,"20 km WNW of Stanley, Idaho"
2022-04-13T16:21:24.649Z,4.50,"146 km NE of Iquique, Chile"
2022-04-13T16:08:05.105Z,0.80,"8 km NW of Harding-Birch Lakes, Alaska"
2022-04-13T16:07:47.300Z,1.93,"4 km WSW of Fuig, Puerto Rico"
2022-04-13T16:06:48.920Z,0.27,"8 km NNE of West Yellowstone, Montana"
2022-04-13T16:05:36.580Z,0.57,"7km NW of The Geysers, CA"
2022-04-13T15:59:43.569Z,1.30,"14 km N of Meadow Lakes, Alaska"
2022-04-13T15:48:03.600Z,0.93,"8km NW of The Geysers, CA"
2022-04-13T15:25:26.830Z,1.15,"2km NE of Santa Rosa, CA"
2022-04-13T15:18:51.440Z,1.67,"5km SW of Imperial, CA"
2022-04-13T15:18:23.466Z,2.00,"47 km SSE of Nelchina, Alaska"
2022-04-13T15:15:38.680Z,1.07,"7km SSE of Idyllwild, CA"
2022-04-13T15:12:48.250Z,1.23,"9km WNW of Twentynine Palms, CA"
2022-04-13T15:12:24.200Z,1.34,"11km NNE of Ocotillo Wells, CA"
2022-04-13T15:10:34.450Z,1.83,"9 km NE of Pāhala, Hawaii"
2022-04-13T15:00:19.760Z,1.96,"11km SSW of Searles Valley, CA"
2022-04-13T14:49:03.005Z,1.20,"41 km W of Cantwell, Alaska"
2022-04-13T14:44:56.800Z,0.57,"8 km N of West Yellowstone, Montana"
2022-04-13T14:43:41.110Z,0.36,"8km NW of The Geysers, CA"
2022-04-13T14:23:07.752Z,4.50,"78 km SSE of Sand Point, Alaska"
2022-04-13T14:22:13.660Z,0.86,"10km E of Cloverdale, CA"
2022-04-13T14:19:45.468Z,0.80,"51 km ESE of Beatty, Nevada"
2022-04-13T14:19:35.940Z,1.54,"0km SSE of Hollywood, CA"
2022-04-13T14:15:56.177Z,2.40,"26 km ENE of Pedro Bay, Alaska"
2022-04-13T14:11:14.690Z,0.62,"13km NW of The Geysers, CA"
2022-04-13T13:49:28.160Z,1.66,"21km N of Ridgecrest, CA"
2022-04-13T13:48:04.190Z,0.97,"7km NW of The Geysers, CA"
2022-04-13T13:39:41.003Z,1.50,"15 km ESE of Minto, Alaska"
2022-04-13T13:24:19.240Z,0.47,"15km NNW of Aguanga, CA"
2022-04-13T13:19:18.360Z,1.51,"3 km SW of Palmarejo, Puerto Rico"
2022-04-13T13:15:58.980Z,1.30,"32 km NE of Manley Hot Springs, Alaska"
2022-04-13T13:09:20.600Z,1.24,"10km SSW of Ridgemark, CA"
2022-04-13T13:09:04.095Z,1.60,"27 km W of Central, Alaska"
2022-04-13T13:03:16.430Z,2.01,"3km NNW of Palomar Observatory, CA"
2022-04-13T12:31:29.197Z,4.50,"155 km WNW of Naha, Japan"
2022-04-13T12:24:56.387Z,4.20,"298 km WSW of Tual, Indonesia"
2022-04-13T12:24:08.470Z,0.08,"5 km WSW of Unalaska, Alaska"
2022-04-13T12:19:32.630Z,0.91,"10km WSW of Toms Place, CA"
2022-04-13T12:15:53.690Z,0.34,"13km ENE of Cloverdale, CA"
2022-04-13T12:10:47.040Z,0.62,"4km SW of Idyllwild, CA"
2022-04-13T12:09:32.490Z,0.25,"15 km SE of West Yellowstone, Montana"
2022-04-13T12:09:24.410Z,1.18,"13km ENE of Cloverdale, CA"
2022-04-13T12:05:47.962Z,0.10,"24 km WNW of Indian Springs, Nevada"
2022-04-13T12:05:26.940Z,-0.92,"61 km ENE of Pedro Bay, Alaska"
2022-04-13T11:59:51.250Z,0.27,"149 km W of Adak, Alaska"
2022-04-13T11:51:41.874Z,1.00,"19 km SSW of Trapper Creek, Alaska"
2022-04-13T11:51:41.420Z,0.32,"8 km N of West Yellowstone, Montana"
2022-04-13T11:28:22.850Z,-0.46,"13 km WNW of Akutan, Alaska"
2022-04-13T11:27:10.380Z,1.01,"32 km S of False Pass, Alaska"
2022-04-13T11:23:39.660Z,1.78,"3 km SSW of Pāhala, Hawaii"
2022-04-13T11:22:36.430Z,1.87,"5km SW of Imperial, CA"
2022-04-13T11:15:06.822Z,1.40,"66 km N of Petersville, Alaska"
2022-04-13T11:14:06.750Z,0.92,"22km E of Little Lake, CA"
2022-04-13T11:14:03.039Z,5.40,southeast of Easter Island
2022-04-13T10:44:23.920Z,2.14,"10 km S of Guánica, Puerto Rico"
2022-04-13T10:35:48.850Z,0.93,"33 km S of False Pass, Alaska"
2022-04-13T10:29:09.529Z,4.40,south of the Fiji Islands
2022-04-13T10:24:33.470Z,1.20,"7km NW of The Geysers, CA"
2022-04-13T10:23:49.588Z,1.00,"11 km NE of Susitna North, Alaska"
2022-04-13T10:17:46.339Z,1.50,"44 km SSW of Skwentna, Alaska"
2022-04-13T10:17:02.460Z,3.58,"24 km N of Dorado, Puerto Rico"
2022-04-13T10:06:20.220Z,2.17,"2 km SW of Indios, Puerto Rico"
2022-04-13T10:04:07.624Z,1.00,"14 km ESE of Minto, Alaska"
2022-04-13T10:03:16.344Z,1.90,"58 km S of Whites City, New Mexico"
2022-04-13T10:01:43.537Z,1.70,"34 km W of Cantwell, Alaska"
2022-04-13T09:42:24.073Z,1.30,"60 km WNW of Happy Valley, Alaska"
2022-04-13T09:35:19.620Z,0.96,"9 km ESE of Canadian, Oklahoma"
2022-04-13T09:33:47.040Z,1.83,"4km SW of Imperial, CA"
2022-04-13T09:31:46.310Z,0.85,"6km NW of The Geysers, CA"
2022-04-13T09:26:50.370Z,1.17,"6km NW of The Geysers, CA"
2022-04-13T09:12:54.508Z,1.30,"32 km WSW of Manley Hot Springs, Alaska"
2022-04-13T09:09:54.884Z,4.40,"34 km NE of Barcelona, Philippines"
2022-04-13T09:09:38.419Z,2.40,"112 km NW of Alatna, Alaska"
2022-04-13T08:54:21.680Z,1.03,"5km SSW of Redlands, CA"
2022-04-13T08:53:54.170Z,0.22,"2 km NE of Dutch Harbor, Alaska"
2022-04-13T08:47:22.000Z,0.98,"7km WNW of Cobb, CA"
2022-04-13T08:42:29.882Z,1.10,"17 km NE of Yerington, Nevada"
2022-04-13T08:41:32.647Z,1.00,"48 km WNW of Nanwalek, Alaska"
2022-04-13T08:35:28.394Z,1.90,"14 km SSW of Tanana, Alaska"
2022-04-13T08:30:35.550Z,1.99,"21 km E of Castle Rock, Washington"
2022-04-13T08:28:17.801Z,1.70,"26 km E of Bishop, California"
2022-04-13T08:23:22.190Z,1.18,"8km W of Cobb, CA"
2022-04-13T08:23:00.760Z,2.06,"27 km E of Honaunau-Napoopoo, Hawaii"
2022-04-13T08:21:46.290Z,0.87,"11km NE of Coso Junction, CA"
2022-04-13T08:20:26.950Z,0.88,"12km E of Thousand Palms, CA"
2022-04-13T08:17:54.317Z,1.90,"57 km S of Whites City, New Mexico"
2022-04-13T08:16:15.200Z,0.85,"7km WNW of Cobb, CA"
2022-04-13T08:15:34.260Z,0.37,"2km NE of The Geysers, CA"
2022-04-13T08:14:07.876Z,2.20,"47 km N of Valdez, Alaska"
2022-04-13T08:08:10.060Z,0.97,"8km NW of The Geysers, CA"
2022-04-13T08:04:46.325Z,1.80,"46 km S of Denali National Park, Alaska"
2022-04-13T08:01:16.300Z,0.58,"19km ESE of Anza, CA"
2022-04-13T08:00:32.840Z,3.23,"64 km NE of Punta Cana, Dominican Republic"
2022-04-13T07:55:03.263Z,2.20,"39 km W of Tanana, Alaska"
2022-04-13T07:53:13.500Z,0.92,"33 km S of False Pass, Alaska"
2022-04-13T07:46:55.251Z,1.30,"42 km SSW of Manley Hot Springs, Alaska"
2022-04-13T07:32:05.639Z,1.56,"14 km ENE of Leon, Oklahoma"
2022-04-13T07:30:34.560Z,0.88,"21km E of Little Lake, CA"
2022-04-13T07:29:53.544Z,2.40,"50 km E of Pedro Bay, Alaska"
2022-04-13T07:22:54.460Z,1.16,"8 km SSW of Bingham Canyon, Utah"
2022-04-13T07:18:32.876Z,1.20,"44 km NW of Beluga, Alaska"
2022-04-13T07:00:55.190Z,1.50,"41 km W of Cantwell, Alaska"
2022-04-13T06:58:57.130Z,0.98,"7km NW of The Geysers, CA"
2022-04-13T06:54:04.143Z,4.60,"94 km W of San Antonio de los Cobres, Argentina"
2022-04-13T06:45:39.250Z,0.36,"7km WNW of Cobb, CA"
2022-04-13T06:41:50.898Z,1.50,"40 km S of Glacier View, Alaska"
2022-04-13T06:39:48.530Z,0.36,"8km NW of The Geysers, CA"
2022-04-13T06:37:18.358Z,1.40,"53 km NNW of Petersville, Alaska"
2022-04-13T06:26:04.364Z,2.20,"52 km NW of Toyah, Texas"
2022-04-13T06:23:28.790Z,0.36,"7km WNW of Cobb, CA"
2022-04-13T06:14:39.106Z,4.60,"132 km WNW of Naha, Japan"
2022-04-13T06:13:58.554Z,1.10,"31 km SE of Mina, Nevada"
2022-04-13T05:34:50.390Z,0.35,"6km NW of The Geysers, CA"
2022-04-13T05:25:34.930Z,0.85,"8km W of Cobb, CA"
2022-04-13T05:17:00.990Z,2.14,"11 km ENE of Pāhala, Hawaii"
2022-04-13T05:14:16.452Z,1.80,"88 km SSW of Unalaska, Alaska"
2022-04-13T05:09:35.790Z,0.58,"7 km N of West Yellowstone, Montana"
2022-04-13T05:04:52.230Z,1.95,"5 km SSE of Pāhala, Hawaii"
2022-04-13T05:00:39.490Z,0.90,"7 km SE of West Yellowstone, Montana"
2022-04-13T05:00:24.895Z,1.10,"7 km ENE of Big Lake, Alaska"
2022-04-13T04:58:34.826Z,0.90,"22 km N of Four Mile Road, Alaska"
2022-04-13T04:54:43.750Z,4.30,"148 km NE of Lospalos, Timor Leste"
2022-04-13T04:53:18.740Z,0.49,"7km WNW of Cobb, CA"
2022-04-13T04:46:20.274Z,2.10,"56 km NW of Toyah, Texas"
2022-04-13T04:45:05.490Z,-0.43,"64 km ENE of Pedro Bay, Alaska"
2022-04-13T04:37:45.213Z,1.40,"33 km SE of Mina, Nevada"
2022-04-13T04:36:01.998Z,2.30,"50 km SSE of Denali National Park, Alaska"
2022-04-13T04:35:57.120Z,0.52,"9km SSW of Idyllwild, CA"
2022-04-13T04:35:09.550Z,0.72,Utah
2022-04-13T04:28:18.160Z,0.85,"7km WNW of Cobb, CA"
2022-04-13T04:27:52.560Z,2.01,"1 km SSW of Tallaboa, Puerto Rico"
2022-04-13T04:16:25.470Z,0.97,"8km WNW of Cobb, CA"
2022-04-13T04:04:21.898Z,2.00,"6 km SSE of Anchorage, Alaska"
2022-04-13T04:00:27.660Z,1.85,"6km NW of The Geysers, CA"
2022-04-13T04:00:10.680Z,1.05,"8 km N of West Yellowstone, Montana"
2022-04-13T03:58:18.744Z,0.90,"60 km E of Port Alsworth, Alaska"
2022-04-13T03:54:53.710Z,2.04,"4 km SW of Guánica, Puerto Rico"
2022-04-13T03:51:02.790Z,1.78,"5 km ENE of Pāhala, Hawaii"
2022-04-13T03:50:47.150Z,0.98,"6km NW of The Geysers, CA"
2022-04-13T03:45:58.620Z,1.83,"8 km E of Pāhala, Hawaii"
2022-04-13T03:45:47.110Z,0.41,"8 km N of West Yellowstone, Montana"
2022-04-13T03:42:39.710Z,4.00,"Tarapaca, Chile"
2022-04-13T03:40:57.640Z,2.08,"4 km SSE of Pāhala, Hawaii"
2022-04-13T03:40:27.645Z,4.10,"132 km N of Calama, Chile"
2022-04-13T03:33:43.106Z,1.60,"16 km ESE of Ninilchik, Alaska"
2022-04-13T03:33:05.312Z,1.20,"21 km WSW of Denali Park, Alaska"
2022-04-13T03:30:03.220Z,1.12,"9km NNE of Alum Rock, CA"
2022-04-13T03:29:57.372Z,1.90,northern Alaska
2022-04-13T03:17:33.900Z,0.45,"7 km N of West Yellowstone, Montana"
2022-04-13T03:15:21.420Z,0.54,"7 km N of West Yellowstone, Montana"
2022-04-13T03:14:11.960Z,0.90,"16km W of Searles Valley, CA"
2022-04-13T03:12:59.047Z,4.30,"10 km WSW of Acajutla, El Salvador"
2022-04-13T03:11:30.060Z,1.20,"28 km NNW of Sutton-Alpine, Alaska"
2022-04-13T03:10:09.630Z,1.89,"7 km N of West Yellowstone, Montana"
2022-04-13T03:05:02.220Z,1.50,"46 km SE of Denali National Park, Alaska"
2022-04-13T03:04:08.482Z,0.80,"51 km WNW of Beatty, Nevada"
2022-04-13T03:03:29.220Z,1.19,"5km S of Idyllwild, CA"
2022-04-13T03:01:33.757Z,1.00,"3 km ESE of Big Lake, Alaska"
2022-04-13T03:00:56.412Z,6.10,"27 km SSW of Rabaul, Papua New Guinea"
2022-04-13T02:55:30.517Z,1.50,"54 km SE of Denali National Park, Alaska"
2022-04-13T02:51:18.587Z,0.60,"24 km E of Mono City, California"
2022-04-13T02:50:24.000Z,0.96,"7 km N of West Yellowstone, Montana"
2022-04-13T02:49:05.580Z,0.47,"6 km SW of Corinne, Utah"
2022-04-13T02:45:41.120Z,2.28,"1 km SW of Pāhala, Hawaii"
2022-04-13T02:38:35.748Z,1.80,Central Alaska
2022-04-13T02:36:11.710Z,0.95,"5km WNW of The Geysers, CA"
2022-04-13T02:34:14.950Z,0.84,"6km NW of The Geysers, CA"
2022-04-13T02:32:00.630Z,5.40,"89 km W of Sola, Vanuatu"
2022-04-13T02:29:08.564Z,2.00,"62 km W of Anchor Point, Alaska"
2022-04-13T02:26:16.820Z,0.35,"5km WNW of The Geysers, CA"
2022-04-13T02:25:32.140Z,1.11,"17 km SSE of Waynoka, Oklahoma"
2022-04-13T02:23:46.039Z,4.10,"122 km NW of Clemencia, Colombia"
2022-04-13T02:20:47.190Z,0.81,"5km WNW of The Geysers, CA"
2022-04-13T02:15:14.860Z,0.66,Utah
2022-04-13T02:10:18.060Z,0.66,"6km NW of The Geysers, CA"
2022-04-13T02:10:05.390Z,0.84,"6km NW of The Geysers, CA"
2022-04-13T02:07:49.170Z,1.24,"7km WNW of Cobb, CA"
2022-04-13T01:59:13.101Z,1.10,"42 km NNW of Glacier View, Alaska"
2022-04-13T01:53:51.090Z,2.23,"3 km N of Yaurel, Puerto Rico"
2022-04-13T01:51:33.830Z,1.76,"5 km E of Pāhala, Hawaii"
2022-04-13T01:49:10.900Z,-0.37,"7 km NNE of West Yellowstone, Montana"
2022-04-13T01:48:57.520Z,0.18,"8 km N of West Yellowstone, Montana"
2022-04-13T01:46:28.250Z,1.94,"3 km SE of Pāhala, Hawaii"
2022-04-13T01:40:10.130Z,2.57,"3 km SE of Springerton, Illinois"
2022-04-13T01:31:55.430Z,2.26,"5 km S of Indios, Puerto Rico"
2022-04-13T01:26:52.710Z,0.45,"76 km ENE of Akutan, Alaska"
2022-04-13T01:23:29.674Z,1.90,"44 km NW of Toyah, Texas"
2022-04-13T01:22:32.889Z,5.60,"146 km WNW of Naha, Japan"
2022-04-13T01:19:46.350Z,1.84,"7 km ENE of Pāhala, Hawaii"
2022-04-13T01:17:21.970Z,1.84,"7 km ENE of Pāhala, Hawaii"
2022-04-13T00:57:25.963Z,4.40,"146 km WNW of Naha, Japan"
2022-04-13T00:52:58.450Z,1.24,"5km ENE of Round Valley, CA"
2022-04-13T00:52:30.769Z,1.00,"22 km SSW of Susitna North, Alaska"
2022-04-13T00:49:48.364Z,4.60,"149 km WNW of Naha, Japan"
2022-04-13T00:46:51.940Z,1.03,"3km WNW of Cobb, CA"
2022-04-13T00:42:01.460Z,0.85,"8km W of Cobb, CA"
2022-04-13T00:38:40.725Z,1.40,"16 km N of Fishhook, Alaska"
2022-04-13T00:36:47.149Z,1.90,"26 km E of Bear Creek, Alaska"
2022-04-13T00:31:11.175Z,1.20,"27 km SSW of Alamo, Nevada"
2022-04-13T00:14:33.481Z,1.00,"31 km WSW of Susitna North, Alaska"
2022-04-12T23:55:58.560Z,1.16,"2 km N of Langford, Canada"
2022-04-12T23:52:40.770Z,0.84,"6km NW of The Geysers, CA"
2022-04-12T23:52:24.259Z,1.40,"27 km N of Glacier View, Alaska"
2022-04-12T23:41:51.880Z,0.24,"8 km ESE of Hebgen Lake Estates, Montana"
2022-04-12T23:36:29.978Z,2.00,"16 km NNE of Skwentna, Alaska"
2022-04-12T23:21:19.388Z,1.40,"43 km NNE of Whittier, Alaska"
2022-04-12T23:17:14.150Z,1.11,"13km ENE of Ridgecrest, CA"
2022-04-12T23:16:13.585Z,1.70,"13 km WNW of Two Rivers, Alaska"
2022-04-12T23:11:25.930Z,2.40,"26 km SSE of Nelchina, Alaska"
2022-04-12T23:07:39.834Z,2.70,"74 km E of Wiseman, Alaska"
2022-04-12T23:01:11.630Z,1.80,"45km NE of Holtville, CA"
2022-04-12T22:57:46.020Z,0.96,"5km S of Concord, CA"
2022-04-12T22:54:00.860Z,0.62,"8 km N of West Yellowstone, Montana"
2022-04-12T22:52:31.950Z,1.79,"13 km NNW of Summit Park, Utah"
2022-04-12T22:44:46.450Z,0.85,"8km WNW of Cobb, CA"
2022-04-12T22:41:04.810Z,1.68,"14 km S of Beaver, Utah"
2022-04-12T22:32:44.610Z,-0.81,"78 km W of Salamatof, Alaska"
2022-04-12T22:29:22.240Z,1.11,"3 km NNW of Suquamish, Washington"
2022-04-12T22:23:59.250Z,3.16,"0 km WSW of Magas Arriba, Puerto Rico"
2022-04-12T22:23:09.095Z,1.70,"22 km NNW of Nelchina, Alaska"
2022-04-12T22:03:28.110Z,-0.16,"86 km NNW of Karluk, Alaska"
2022-04-12T22:00:04.690Z,0.49,"14km WSW of Searles Valley, CA"
2022-04-12T21:51:01.590Z,0.61,"13km SSE of Anza, CA"
2022-04-12T21:49:44.370Z,0.36,"151 km W of Adak, Alaska"
2022-04-12T21:48:59.360Z,2.44,"15 km SW of Leilani Estates, Hawaii"
2022-04-12T21:42:49.560Z,1.33,"8 km E of Pāhala, Hawaii"
2022-04-12T21:26:54.040Z,1.19,"2km E of Home Gardens, CA"
2022-04-12T21:21:44.052Z,1.80,"31 km SE of Mina, Nevada"
2022-04-12T21:20:32.060Z,1.09,"10km WSW of Niland, CA"
2022-04-12T21:18:34.021Z,0.70,"28 km ESE of Tanana, Alaska"
2022-04-12T21:15:01.505Z,2.80,"19 km SSW of Coyanosa, Texas"
2022-04-12T21:06:36.510Z,1.84,"11 km E of Pāhala, Hawaii"
2022-04-12T20:56:42.810Z,0.74,"7km WNW of The Geysers, CA"
2022-04-12T20:56:03.339Z,1.71,"9 km SSE of Texanna, Oklahoma"
2022-04-12T20:53:47.203Z,4.60,"114 km W of Kirakira, Solomon Islands"
